x_center,y_center,z_center,cp
-123.44231637318929,-630.1913045247396,-376.8446044921875,0.07922766834614889
-51.25104490915934,-592.0765177408854,-369.7700602213542,0.07922759405099165
81.51812521616618,-630.1913045247396,-388.0781555175781,0.08182337130097025
140.50032806396484,-592.0765177408854,-345.8557840983073,0.08182345336183786
264.63584899902344,-630.1913045247396,-295.32647705078125,0.1496918836673275
294.60474650065106,-592.0765177408854,-229.26973470052084,0.14969184333295396
376.8446044921875,-630.1913045247396,-123.44231637318929,0.310257800503513
369.7700602213542,-592.0765177408854,-51.25104490915934,0.310257631475255
388.0781555175781,-630.1913045247396,81.51812521616618,0.5636860825140179
345.8557840983073,-592.0765177408854,140.50032806396484,0.5636862826447633
295.32647705078125,-630.1913045247396,264.63584899902344,0.839649802817357
229.26973470052084,-592.0765177408854,294.60474650065106,0.8396497305935993
123.44231637318929,-630.1913045247396,376.8446044921875,1.0185941218634569
51.25104490915934,-592.0765177408854,369.7700602213542,1.018593927073902
-81.51812521616618,-630.1913045247396,388.0781555175781,1.0093824450855895
-140.50032806396484,-592.0765177408854,345.8557840983073,1.0093826007772904
-264.63584899902344,-630.1913045247396,295.32647705078125,0.8169050721768232
-294.60474650065106,-592.0765177408854,229.26973470052084,0.8169050280232174
-376.8446044921875,-630.1913045247396,123.44231637318929,0.5383456833130698
-369.7700602213542,-592.0765177408854,51.25104490915934,0.5383455706897986
-388.0781555175781,-630.1913045247396,-81.51812521616618,0.2915328415976879
-345.8557840983073,-592.0765177408854,-140.50032806396484,0.29153293624035403
-295.32647705078125,-630.1913045247396,-264.63584899902344,0.14017857469406314
-229.26973470052084,-592.0765177408854,-294.60474650065106,0.1401785468822641
-164.9926929473877,-956.3524576822916,-455.1142069498698,0.0
-91.92090670267741,-898.7431844075521,-463.37229410807294,0.0
48.81337674458822,-956.3524576822916,-481.6313883463542,0.0
118.23183059692383,-898.7431844075521,-457.3669942220052,0.0
252.95136006673178,-956.3524576822916,-412.7555440266927,0.0
304.96730041503906,-898.7431844075521,-360.77454630533856,0.0
406.9892171223958,-956.3524576822916,-262.12841796875,0.0015150829400509497
431.3002522786458,-898.7431844075521,-192.7262929280599,0.0015150761047434073
480.4178771972656,-956.3524576822916,-59.583544413248696,0.05030474203240781
472.2089131673177,-898.7431844075521,13.49377695719401,0.05030479601136255
458.6938883463542,-956.3524576822916,154.76259104410806,0.17142754128105797
419.59079996744794,-898.7431844075521,217.0412394205729,0.17142755394559459
346.11993916829425,-956.3524576822916,338.4560852050781,0.32557751846632565
283.8675791422526,-898.7431844075521,377.60101318359375,0.325577319306176
320.44553629557294,-725.9153645833334,293.67156473795575,0.36666362489242793
272.12623087565106,-783.5246378580729,356.10862223307294,0.3255773911389759
-152.62465031941733,-783.5246378580729,-421.39263916015625,0.0
-73.97863864898682,-725.9153645833334,-428.3170471191406,0.0
56.14355882008871,-783.5246378580729,-446.0323079427083,0.0
253.55326334635416,-783.5246378580729,-372.2216491699219,0.0
139.44905122121176,-725.9153645833334,-412.8679606119792,0.0
395.48293050130206,-783.5246378580729,-216.05330912272134,0.0
319.7578582763672,-725.9153645833334,-296.9025370279948,0.0027461657168927405
450.2091369628906,-783.5246378580729,-12.245493253072103,0.025376082390736115
422.6007792154948,-725.9153645833334,-108.64983081817627,0.05999509606057895
405.6577453613281,-783.5246378580729,193.74910990397134,0.14055447191502388
422.7610575358073,-725.9153645833334,105.7311913172404,0.20102563837590315
164.9926929473877,-956.3524576822916,455.1142069498698,0.4394986361750655
91.92090670267741,-898.7431844075521,463.37229410807294,0.4394986271406101
-48.81337674458822,-956.3524576822916,481.6313883463542,0.4526674195583205
-118.23183059692383,-898.7431844075521,457.3669942220052,0.452667629649077
-252.95136006673178,-956.3524576822916,412.7555440266927,0.3578640750288463
-304.96730041503906,-898.7431844075521,360.77454630533856,0.3578639594056744
-406.9892171223958,-956.3524576822916,262.12841796875,0.20607521490928518
-431.3002522786458,-898.7431844075521,192.7262929280599,0.2060751720453867
-480.4178771972656,-956.3524576822916,59.583544413248696,0.07214157222446861
-472.2089131673177,-898.7431844075521,-13.49377695719401,0.0721416066623335
-458.6938883463542,-956.3524576822916,-154.76259104410806,0.006215924145373792
-419.59079996744794,-898.7431844075521,-217.0412394205729,0.0062159255964482785
-346.11993916829425,-956.3524576822916,-338.4560852050781,0.0
-283.8675791422526,-898.7431844075521,-377.60101318359375,0.0
-320.44553629557294,-725.9153645833334,-293.67156473795575,0.0
-272.12623087565106,-783.5246378580729,-356.10862223307294,0.0
152.62465031941733,-783.5246378580729,421.39263916015625,0.43949866943985433
73.97863864898682,-725.9153645833334,428.3170471191406,0.5068533791620033
-56.14355882008871,-783.5246378580729,446.0323079427083,0.4036484633667893
-253.55326334635416,-783.5246378580729,372.2216491699219,0.28823661139061973
-139.44905122121176,-725.9153645833334,412.8679606119792,0.5430068446666588
-395.48293050130206,-783.5246378580729,216.05330912272134,0.1468142943707773
-319.7578582763672,-725.9153645833334,296.9025370279948,0.4063868781837621
-450.2091369628906,-783.5246378580729,12.245493253072103,0.041630503940224
-422.6007792154948,-725.9153645833334,108.64983081817627,0.19798032993327452
-405.6577453613281,-783.5246378580729,-193.74910990397134,0.0014106769868011508
-422.7610575358073,-725.9153645833334,-105.7311913172404,0.043571198749441625
-215.96380360921225,-1060.0879720052083,-644.5759887695312,0.14277684470322755
-163.80434926350912,-1106.2142130533855,-695.6898600260416,0.1283799198442667
-237.99323527018228,-1198.4667154947917,-739.2252400716146,0.09260861768745167
-210.2184041341146,-1244.5929768880208,-778.5283813476562,0.09260857153647037
-265.31397501627606,-1336.8454996744792,-824.6221110026041,0.0926086095521961
-233.43861389160156,-1382.9717610677083,-865.1301879882812,0.09260879468556721
-292.63470967610675,-1475.2242838541667,-910.0190022786459,0.09260863924910519
-256.65882364908856,-1521.3505452473958,-951.7319946289062,0.09260858079418458
-319.95545959472656,-1613.6030680338542,-995.4158935546875,0.09260889074056433
-279.87904357910156,-1659.7293294270833,-1038.3337809244792,0.09260830225164067
-347.2762044270833,-1751.9818522135417,-1080.812744140625,0.09260832387426418
-303.09925333658856,-1798.1081136067708,-1124.935546875,0.0926087987856946
-374.59694417317706,-1890.3606363932292,-1166.2095947265625,0.09260838385683473
-326.31946818033856,-1936.4868977864583,-1211.537353515625,0.09260882143544151
-372.91697184244794,-2028.7394205729167,-1261.3420817057292,0.10643515900150556
56.0363883972168,-1060.0879720052083,-677.6814778645834,0.1357894985656798
132.5201555887858,-1106.2142130533855,-703.2084554036459,0.10534245189835802
90.59900665283203,-1198.4667154947917,-771.2889200846354,0.08586845323567781
132.19099807739258,-1244.5929768880208,-795.5022379557291,0.0858683079084303
101.2223294576009,-1336.8454996744792,-860.3180948893229,0.0858682311935465
147.04483540852866,-1382.9717610677083,-883.9240112304688,0.08586829942157993
111.8456522623698,-1475.2242838541667,-949.3472493489584,0.08586822810134194
161.89867146809897,-1521.3505452473958,-972.3457845052084,0.0858682922280545
122.46897379557292,-1613.6030680338542,-1038.3764038085938,0.08586822720389727
176.75250752766928,-1659.7293294270833,-1060.767578125,0.08586849180593183
133.09229787190756,-1751.9818522135417,-1127.4055989583333,0.08586845450501843
191.6063461303711,-1798.1081136067708,-1149.1893717447917,0.08586807424807937
143.7156219482422,-1890.3606363932292,-1216.4347737630208,0.08586845488640618
206.46018727620444,-1936.4868977864583,-1237.6111653645833,0.08586852915838429
180.4309107462565,-2028.7394205729167,-1302.8524169921875,0.09879246634734865
318.9998728434245,-1060.0879720052083,-600.52587890625,0.16608070311868114
406.65442911783856,-1106.2142130533855,-589.6336263020834,0.1303513782666132
402.81675211588544,-1198.4667154947917,-663.952880859375,0.12118934550144218
450.70873006184894,-1244.5929768880208,-668.7001546223959,0.1211893210123608
449.46412150065106,-1336.8454996744792,-740.5235799153646,0.12118935331823226
500.9519958496094,-1382.9717610677083,-742.9609375,0.12118938100623876
496.1114908854167,-1475.2242838541667,-817.0942789713541,0.1211892742794674
551.1952616373698,-1521.3505452473958,-817.2217203776041,0.12118935259978787
542.7588602701823,-1613.6030680338542,-893.6649780273438,0.12118932670420861
601.4385172526041,-1659.7293294270833,-891.4824829101562,0.12118907042288918
589.4062093098959,-1751.9818522135417,-970.2356770833334,0.1211895330751736
651.6817626953125,-1798.1081136067708,-965.7432657877604,0.12118945762814808
636.0535888671875,-1890.3606363932292,-1046.8063557942708,0.12118902364893179
701.925048828125,-1936.4868977864583,-1040.0040283203125,0.12118954184979672
701.6282958984375,-2028.7394205729167,-1112.4544270833333,0.13489233888502883
1036.4311930338542,-2074.865681966146,-852.1650187174479,0.15319740254045264
962.1334025065104,-2028.7394205729167,-894.6700032552084,0.15745647976819108
966.4951171875,-1936.4868977864583,-800.1214192708334,0.17410502181033313
905.2083740234375,-1890.3606363932292,-825.2063395182291,0.17410516146576438
897.3653971354166,-1798.1081136067708,-743.0238850911459,0.17410519541764374
838.8780924479166,-1751.9818522135417,-764.8793741861979,0.17410517014106594
828.2356567382812,-1659.7293294270833,-685.9263509114584,0.17410520684705597
772.5478108723959,-1613.6030680338542,-704.5524088541666,0.1741051803480623
759.1059163411459,-1521.3505452473958,-628.8288167317709,0.17410522029442382
706.217529296875,-1475.2242838541667,-644.2254435221354,0.17410519253168075
689.9761759440104,-1382.9717610677083,-571.7312927246094,0.17410513641841727
639.8872477213541,-1336.8454996744792,-583.8984883626302,0.1741051735823589
620.8464558919271,-1244.5929768880208,-514.6337687174479,0.17410498082958054
573.5569864908854,-1198.4667154947917,-523.571523030599,0.17410510067385754
568.6537679036459,-1106.2142130533855,-431.19334920247394,0.24297727571177538
506.6800842285156,-1060.0879720052083,-452.60003662109375,0.2294597233729134
1294.3221028645833,-2074.865681966146,-352.94886271158856,0.2849411352858127
1245.1828206380208,-2028.7394205729167,-418.1776835123698,0.2797225469012473
1211.537353515625,-1936.4868977864583,-326.31946818033856,0.30877602891448813
1166.2095947265625,-1890.3606363932292,-374.59694417317706,0.3087756236819815
1124.935546875,-1798.1081136067708,-303.09925333658856,0.30877628263779777
1080.812744140625,-1751.9818522135417,-347.2762044270833,0.3087758651148796
1038.3337809244792,-1659.7293294270833,-279.87904357910156,0.30877583077556875
995.4158935546875,-1613.6030680338542,-319.95545959472656,0.3087763163265707
951.7319946289062,-1521.3505452473958,-256.65882364908856,0.3087758240955599
910.0190022786459,-1475.2242838541667,-292.63470967610675,0.3087758686423508
865.1301879882812,-1382.9717610677083,-233.43861389160156,0.30877611549358874
824.6221110026041,-1336.8454996744792,-265.31397501627606,0.3087759881740805
778.5283813476562,-1244.5929768880208,-210.2184041341146,0.30877592780063773
739.2252400716146,-1198.4667154947917,-237.99323527018228,0.3087759554292251
695.6898600260416,-1106.2142130533855,-163.80434926350912,0.36283045679725673
644.5759887695312,-1060.0879720052083,-215.96380360921225,0.37387736570257857
1325.1306559244792,-2074.865681966146,208.0100835164388,0.4823606265017479
1306.4993896484375,-2028.7394205729167,132.5106404622396,0.463395790370025
1237.6111653645833,-1936.4868977864583,206.46018727620444,0.5083656044784289
1216.4347737630208,-1890.3606363932292,143.7156219482422,0.5083655173038327
1149.1893717447917,-1798.1081136067708,191.6063461303711,0.5083647915487364
1127.4055989583333,-1751.9818522135417,133.09229787190756,0.5083652149918211
1060.767578125,-1659.7293294270833,176.75250752766928,0.508365286112608
1038.3764038085938,-1613.6030680338542,122.46897379557292,0.5083650102217866
972.3457845052084,-1521.3505452473958,161.89867146809897,0.5083651342019778
