x_center,y_center,z_center,cp
-123.44231637318929,-630.1913045247396,-376.8446044921875,0.08667294128311316
-51.25104490915934,-592.0765177408854,-369.7700602213542,0.08667286000620657
81.51812521616618,-630.1913045247396,-388.0781555175781,0.08951257060059731
140.50032806396484,-592.0765177408854,-345.8557840983073,0.08951266037298249
264.63584899902344,-630.1913045247396,-295.32647705078125,0.1637589003247189
294.60474650065106,-592.0765177408854,-229.26973470052084,0.16375885619999755
376.8446044921875,-630.1913045247396,-123.44231637318929,0.3394137008826404
369.7700602213542,-592.0765177408854,-51.25104490915934,0.3394135159702659
388.0781555175781,-630.1913045247396,81.51812521616618,0.6166574348545797
345.8557840983073,-592.0765177408854,140.50032806396484,0.6166576537922401
295.32647705078125,-630.1913045247396,264.63584899902344,0.9185543330646785
229.26973470052084,-592.0765177408854,294.60474650065106,0.9185542540538272
123.44231637318929,-630.1913045247396,376.8446044921875,1.1143146120352407
51.25104490915934,-592.0765177408854,369.7700602213542,1.114314398940699
-81.51812521616618,-630.1913045247396,388.0781555175781,1.1042372850464055
-140.50032806396484,-592.0765177408854,345.8557840983073,1.1042374553689447
-264.63584899902344,-630.1913045247396,295.32647705078125,0.8936722086192852
-294.60474650065106,-592.0765177408854,229.26973470052084,0.8936721603164264
-376.8446044921875,-630.1913045247396,123.44231637318929,0.5889357187182599
-369.7700602213542,-592.0765177408854,51.25104490915934,0.5889355955114262
-388.0781555175781,-630.1913045247396,-81.51812521616618,0.31892909875245323
-345.8557840983073,-592.0765177408854,-140.50032806396484,0.3189292022889881
-295.32647705078125,-630.1913045247396,-264.63584899902344,0.15335159581532226
-229.26973470052084,-592.0765177408854,-294.60474650065106,0.15335156538996111
-164.9926929473877,-956.3524576822916,-455.1142069498698,0.0
-91.92090670267741,-898.7431844075521,-463.37229410807294,0.0
48.81337674458822,-956.3524576822916,-481.6313883463542,0.0
118.23183059692383,-898.7431844075521,-457.3669942220052,0.0
252.95136006673178,-956.3524576822916,-412.7555440266927,0.0
304.96730041503906,-898.7431844075521,-360.77454630533856,0.0
406.9892171223958,-956.3524576822916,-262.12841796875,0.0016574600444929728
431.3002522786458,-898.7431844075521,-192.7262929280599,0.0016574525668501031
480.4178771972656,-956.3524576822916,-59.583544413248696,0.05503203670449771
472.2089131673177,-898.7431844075521,13.49377695719401,0.055032095756024434
458.6938883463542,-956.3524576822916,154.76259104410806,0.18753712598035607
419.59079996744794,-898.7431844075521,217.0412394205729,0.187537139835019
346.11993916829425,-956.3524576822916,338.4560852050781,0.3561730608787403
283.8675791422526,-898.7431844075521,377.60101318359375,0.3561728430028856
320.44553629557294,-725.9153645833334,293.67156473795575,0.40112015782299104
272.12623087565106,-783.5246378580729,356.10862223307294,0.3561729215860394
-152.62465031941733,-783.5246378580729,-421.39263916015625,0.0
-73.97863864898682,-725.9153645833334,-428.3170471191406,0.0
56.14355882008871,-783.5246378580729,-446.0323079427083,0.0
253.55326334635416,-783.5246378580729,-372.2216491699219,0.0
139.44905122121176,-725.9153645833334,-412.8679606119792,0.0
395.48293050130206,-783.5246378580729,-216.05330912272134,0.0
319.7578582763672,-725.9153645833334,-296.9025370279948,0.003004231538078736
450.2091369628906,-783.5246378580729,-12.245493253072103,0.02776075258757281
422.6007792154948,-725.9153645833334,-108.64983081817627,0.06563302374890669
405.6577453613281,-783.5246378580729,193.74910990397134,0.15376281727924915
422.7610575358073,-725.9153645833334,105.7311913172404,0.2199166492598405
164.9926929473877,-956.3524576822916,455.1142069498698,0.48079970397186855
91.92090670267741,-898.7431844075521,463.37229410807294,0.48079969408841694
-48.81337674458822,-956.3524576822916,481.6313883463542,0.4952059993074851
-118.23183059692383,-898.7431844075521,457.3669942220052,0.49520622914113005
-252.95136006673178,-956.3524576822916,412.7555440266927,0.39149368660952755
-304.96730041503906,-898.7431844075521,360.77454630533856,0.3914935601208829
-406.9892171223958,-956.3524576822916,262.12841796875,0.22544075036641664
-431.3002522786458,-898.7431844075521,192.7262929280599,0.22544070347446293
-480.4178771972656,-956.3524576822916,59.583544413248696,0.07892094244354685
-472.2089131673177,-898.7431844075521,-13.49377695719401,0.07892098011764612
-458.6938883463542,-956.3524576822916,-154.76259104410806,0.006800054068465538
-419.59079996744794,-898.7431844075521,-217.0412394205729,0.006800055655902053
-346.11993916829425,-956.3524576822916,-338.4560852050781,0.0
-283.8675791422526,-898.7431844075521,-377.60101318359375,0.0
-320.44553629557294,-725.9153645833334,-293.67156473795575,0.0
-272.12623087565106,-783.5246378580729,-356.10862223307294,0.0
152.62465031941733,-783.5246378580729,421.39263916015625,0.4807997403626541
73.97863864898682,-725.9153645833334,428.3170471191406,0.554483983793664
-56.14355882008871,-783.5246378580729,446.0323079427083,0.44158057777941856
-253.55326334635416,-783.5246378580729,372.2216491699219,0.3153231114356912
-139.44905122121176,-725.9153645833334,412.8679606119792,0.5940349040501527
-395.48293050130206,-783.5246378580729,216.05330912272134,0.16061089492025427
-319.7578582763672,-725.9153645833334,296.9025370279948,0.44457633004115776
-450.2091369628906,-783.5246378580729,12.245493253072103,0.04554265320333431
-422.6007792154948,-725.9153645833334,108.64983081817627,0.2165851636141475
-405.6577453613281,-783.5246378580729,-193.74910990397134,0.0015432427357607368
-422.7610575358073,-725.9153645833334,-105.7311913172404,0.047665721201661154
-215.96380360921225,-1060.0879720052083,-644.5759887695312,0.15619403342131208
-163.80434926350912,-1106.2142130533855,-695.6898600260416,0.1404441842965554
-237.99323527018228,-1198.4667154947917,-739.2252400716146,0.10131134047850514
-210.2184041341146,-1244.5929768880208,-778.5283813476562,0.10131128999057111
-265.31397501627606,-1336.8454996744792,-824.6221110026041,0.10131133157875404
-233.43861389160156,-1382.9717610677083,-865.1301879882812,0.10131153410968974
-292.63470967610675,-1475.2242838541667,-910.0190022786459,0.10131136406637498
-256.65882364908856,-1521.3505452473958,-951.7319946289062,0.1013113001182618
-319.95545959472656,-1613.6030680338542,-995.4158935546875,0.10131163919127675
-279.87904357910156,-1659.7293294270833,-1038.3337809244792,0.10131099540019983
-347.2762044270833,-1751.9818522135417,-1080.812744140625,0.10131101905476922
-303.09925333658856,-1798.1081136067708,-1124.935546875,0.10131153859511897
-374.59694417317706,-1890.3606363932292,-1166.2095947265625,0.10131108467409039
-326.31946818033856,-1936.4868977864583,-1211.537353515625,0.10131156337333377
-372.91697184244794,-2028.7394205729167,-1261.3420817057292,0.11643720532442904
56.0363883972168,-1060.0879720052083,-677.6814778645834,0.14855006441217106
132.5201555887858,-1106.2142130533855,-703.2084554036459,0.11524181310138688
90.59900665283203,-1198.4667154947917,-771.2889200846354,0.09393778159482356
132.19099807739258,-1244.5929768880208,-795.5022379557291,0.09393762261071797
101.2223294576009,-1336.8454996744792,-860.3180948893229,0.0939375386866955
147.04483540852866,-1382.9717610677083,-883.9240112304688,0.09393761332633162
111.8456522623698,-1475.2242838541667,-949.3472493489584,0.09393753530390676
161.89867146809897,-1521.3505452473958,-972.3457845052084,0.093937605456808
122.46897379557292,-1613.6030680338542,-1038.3764038085938,0.09393753432212638
