cdata,,cps,,I_cpO,,U_infty_x,U_infty_y,U_infty_z
0.797347397978633,,0.797347397978633,,373,,0,1,0
0.471563074916759,,0.471563074916759,,374,,0,1,0
0.471563074916759,,0.471563074916759,,375,,0,1,0
0.187070214371817,,0.187070214371817,,376,,0,1,0
0.187070214371817,,0.187070214371817,,377,,0,1,0
1.23773172953907,,1.23773172953907,,378,,0,1,0
1.23773172953907,,1.23773172953907,,379,,0,1,0
1.23773172953907,,1.23773172953907,,380,,0,1,0
1.07715703558642,,1.07715703558642,,381,,0,1,0
1.07715686061602,,1.07715686061602,,382,,0,1,0
0.797347096900758,,0.797347096900758,,383,,0,1,0
0.797346795822939,,0.797346795822939,,384,,0,1,0
0.471563074916759,,0.471563074916759,,385,,0,1,0
0.471563074916759,,0.471563074916759,,386,,0,1,0
0.187070214371817,,0.187070214371817,,387,,0,1,0
0.187070214371817,,0.187070214371817,,388,,0,1,0
1.6785095273697,,1.6785095273697,,389,,0,1,0
1.46075143497558,,1.46075143497558,,390,,0,1,0
1.46075143497558,,1.46075143497558,,391,,0,1,0
1.08129625509949,,1.08129625509949,,392,,0,1,0
1.08129660571205,,1.08129660571205,,393,,0,1,0
0.639494935996943,,0.639494935996943,,394,,0,1,0
0.639494935996943,,0.639494935996943,,395,,0,1,0
0.253689213183295,,0.253689213183295,,396,,0,1,0
0.253689213183295,,0.253689213183295,,397,,0,1,0
1.6785095273697,,1.6785095273697,,398,,0,1,0
1.6785095273697,,1.6785095273697,,399,,0,1,0
1.6785095273697,,1.6785095273697,,400,,0,1,0
1.46075143497558,,1.46075143497558,,401,,0,1,0
1.46075163873292,,1.46075163873292,,402,,0,1,0
1.08129625509949,,1.08129625509949,,403,,0,1,0
1.08129625509949,,1.08129625509949,,404,,0,1,0
0.639494935996943,,0.639494935996943,,405,,0,1,0
0.639494935996943,,0.639494935996943,,406,,0,1,0
0.253689213183295,,0.253689213183295,,407,,0,1,0
0.253689213183295,,0.253689213183295,,408,,0,1,0
1.932993709813,,1.932993709813,,409,,0,1,0
1.6822200828375,,1.6822200828375,,410,,0,1,0
1.6822200828375,,1.6822200828375,,411,,0,1,0
1.24523493089158,,1.24523493089158,,412,,0,1,0
1.24523493089158,,1.24523493089158,,413,,0,1,0
0.73645057724778,,0.73645057724778,,414,,0,1,0
0.736450287895536,,0.736450287895536,,415,,0,1,0
0.292151861613547,,0.292151861613547,,416,,0,1,0
0.292151861613547,,0.292151861613547,,417,,0,1,0
1.93299324103169,,1.93299324103169,,418,,0,1,0
1.93299324103169,,1.93299324103169,,419,,0,1,0
1.932993709813,,1.932993709813,,420,,0,1,0
1.6822200828375,,1.6822200828375,,421,,0,1,0
1.68221920820333,,1.68221920820333,,422,,0,1,0
1.24523493089158,,1.24523493089158,,423,,0,1,0
1.24523493089158,,1.24523493089158,,424,,0,1,0
0.73645057724778,,0.73645057724778,,425,,0,1,0
0.736450287895536,,0.736450287895536,,426,,0,1,0
0.292151861613547,,0.292151861613547,,427,,0,1,0
0.292151861613547,,0.292151861613547,,428,,0,1,0
1.932993709813,,1.932993709813,,429,,0,1,0
1.6822200828375,,1.6822200828375,,430,,0,1,0
1.68221920820333,,1.68221920820333,,431,,0,1,0
1.24523493089158,,1.24523493089158,,432,,0,1,0
1.24523493089158,,1.24523493089158,,433,,0,1,0
0.73645057724778,,0.73645057724778,,434,,0,1,0
0.736450287895536,,0.736450287895536,,435,,0,1,0
0.292151861613547,,0.292151861613547,,436,,0,1,0
0.292151861613547,,0.292151861613547,,437,,0,1,0
1.93299324103169,,1.93299324103169,,438,,0,1,0
1.93299324103169,,1.93299324103169,,439,,0,1,0
1.932993709813,,1.932993709813,,440,,0,1,0
1.6822200828375,,1.6822200828375,,441,,0,1,0
1.6822200828375,,1.6822200828375,,442,,0,1,0
1.24523493089158,,1.24523493089158,,443,,0,1,0
1.24523493089158,,1.24523493089158,,444,,0,1,0
0.73645057724778,,0.73645057724778,,445,,0,1,0
0.736450287895536,,0.736450287895536,,446,,0,1,0
0.292151861613547,,0.292151861613547,,447,,0,1,0
0.292151861613547,,0.292151861613547,,448,,0,1,0
1.6785095273697,,1.6785095273697,,449,,0,1,0
1.46075143497558,,1.46075143497558,,450,,0,1,0
1.46075163873292,,1.46075163873292,,451,,0,1,0
1.08129625509949,,1.08129625509949,,452,,0,1,0
1.08129625509949,,1.08129625509949,,453,,0,1,0
0.639494935996943,,0.639494935996943,,454,,0,1,0
0.639494935996943,,0.639494935996943,,455,,0,1,0
