x_center,y_center,z_center,cp
-401.05003865559894,-735.0127766927084,-90.61339505513509,0.11711719625545146
-228.7499008178711,-1092.2149251302083,-632.3792521158854,0.4672473987932448
-170.16282399495444,-1126.2330322265625,-691.2113647460938,0.3077959277709534
-237.00020853678384,-1201.2650553385417,-736.930908203125,0.09981421757130225
-213.8893788655599,-1249.974365234375,-777.1716918945312,0.09087751952167337
-259.40899149576825,-1330.6030680338542,-818.463623046875,0.09886702070854267
-228.0601348876953,-1377.8056233723958,-859.52880859375,0.09045156635762085
-285.25958251953125,-1464.6767578125,-901.0013427734375,0.08275838515846576
-256.64000447591144,-1515.9691569010417,-943.373291015625,0.09103587509391445
-319.9310607910156,-1609.2979736328125,-987.326904296875,0.09048781221576459
-281.76047770182294,-1660.8056233723958,-1033.2440185546875,0.09107607424352253
-340.3916727701823,-1749.1835530598958,-1076.0662027994792,0.10133698508439795
-296.1294860839844,-1794.2335205078125,-1119.5022379557292,0.09044229690943123
-362.8588562011719,-1883.2572021484375,-1159.73974609375,0.0824780493245838
-312.8168589274089,-1933.258056640625,-1206.4932861328125,0.08235538345623458
-344.8738657633464,-2023.858642578125,-1252.6358642578125,0.042612661268835166
46.48334757486979,-1090.5825602213542,-663.4607137044271,0.45400993425030517
127.79208119710286,-1127.0222981770833,-697.0308227539062,0.3622315327073399
82.9837137858073,-1204.9243977864583,-772.0449625651041,0.0935563555612117
127.19123077392578,-1251.0506591796875,-796.81787109375,0.08155103571563994
97.78515116373698,-1336.8454996744792,-856.5843505859375,0.08425071292137976
143.41016896565756,-1382.9717610677083,-880.2186279296875,0.08409971397693726
108.35801188151042,-1475.2242838541667,-945.1906331380209,0.08425345532435125
158.19344838460287,-1521.3505452473958,-968.2204182942709,0.08411534481053257
118.93087259928386,-1613.6030680338542,-1033.7969156901042,0.08425529507662739
172.9767278035482,-1659.7293294270833,-1056.222188313802,0.0841284122567325
129.5037358601888,-1751.9818522135417,-1122.4031982421875,0.08425724415653663
187.76001485188803,-1798.1081136067708,-1144.2239990234375,0.08413974690719728
142.6122055053711,-1890.3606363932292,-1210.6659342447917,0.08441353901447726
214.4975357055664,-1936.4868977864583,-1229.7729085286458,0.07747696996999084
201.2197291056315,-2027.0874837239583,-1285.6107584635417,0.037749295106637486
315.5499674479167,-1090.5825602213542,-595.20849609375,0.4064563816786476
399.6611022949219,-1128.8160807291667,-597.6351318359375,0.2737182917700229
393.7877909342448,-1204.9243977864583,-669.3664754231771,0.12649094645629694
445.8654276529948,-1251.0506591796875,-672.6771647135416,0.11373808503447452
444.7864990234375,-1336.8454996744792,-738.5551147460938,0.11895120470300509
496.1064961751302,-1382.9717610677083,-741.1002807617188,0.11881240059042543
491.2122802734375,-1475.2242838541667,-814.7620849609375,0.1189899333097819
546.1111043294271,-1521.3505452473958,-815.0083211263021,0.11886010011918459
537.6380818684896,-1613.6030680338542,-890.9690958658854,0.11902193777571715
596.11572265625,-1659.7293294270833,-888.9163818359375,0.11889970013266583
584.0638834635416,-1751.9818522135417,-967.1760864257812,0.11904840884933625
646.1203409830729,-1798.1081136067708,-962.8244018554688,0.1189334929047093
631.7388712565104,-1890.3606363932292,-1042.455830891927,0.11766677409330059
704.2620239257812,-1936.4868977864583,-1030.5930989583333,0.11252441312117825
712.6010131835938,-2027.0874837239583,-1088.7381388346355,0.06439382196703182
1036.3003540039062,-2067.1851806640625,-815.9698893229166,0.06632067878930975
961.6316935221354,-2016.253173828125,-867.3323160807291,0.08791433927946803
962.3242797851562,-1930.0292154947917,-790.1877644856771,0.1714726111646433
901.1273193359375,-1883.9029541015625,-815.6501871744791,0.1835413862220927
891.2068888346354,-1798.1081136067708,-741.7901000976562,0.17131687488669878
832.8901774088541,-1751.9818522135417,-763.4488118489584,0.1714350959390346
822.405517578125,-1659.7293294270833,-684.9637858072916,0.17126289238276024
766.8749593098959,-1613.6030680338542,-703.4084065755209,0.1713869196185148
753.6041463216146,-1521.3505452473958,-628.1374715169271,0.1711997374012612
700.8597412109375,-1475.2242838541667,-643.3680013020834,0.1713293280181661
684.8027750651041,-1382.9717610677083,-571.3111572265625,0.1711242715664805
634.8445231119791,-1336.8454996744792,-583.3275960286459,0.17125974991887988
619.0491739908854,-1251.0506591796875,-517.015858968099,0.17453844185974252
571.8133138020834,-1204.9243977864583,-524.5763448079427,0.18117915923458733
558.5444132486979,-1127.0222981770833,-437.8158264160156,0.4792298354599323
495.59435017903644,-1090.5825602213542,-458.50506591796875,0.46363544964410214
1279.7652994791667,-2067.1851806640625,-318.8527323404948,0.16862882044980165
1233.4421793619792,-2016.253173828125,-393.86339314778644,0.19345399873532407
1203.097900390625,-1930.0292154947917,-320.5551452636719,0.3064285016915681
1158.2946370442708,-1883.9029541015625,-368.1655578613281,0.31871475463792115
1118.8210856119792,-1798.1081136067708,-304.5353088378906,0.30507177987256584
1074.7716878255208,-1751.9818522135417,-348.46240234375,0.305195490345299
1032.6306559244792,-1659.7293294270833,-281.4253845214844,0.30498379529559894
989.7804361979166,-1613.6030680338542,-321.27142333984375,0.30511105871911515
946.440185546875,-1521.3505452473958,-258.3154602050781,0.3048799175490412
904.7891642252604,-1475.2242838541667,-294.08045450846356,0.3050091721525451
860.2497355143229,-1382.9717610677083,-235.20555114746094,0.3047561077868894
819.7979125976562,-1336.8454996744792,-266.8894907633464,0.30488593247444173
777.7850545247396,-1251.0506591796875,-214.2244618733724,0.3042565452846522
737.4530029296875,-1204.9243977864583,-242.44467163085938,0.31246251670776365
692.1714680989584,-1128.8160807291667,-168.89527130126953,0.6411953102491215
628.6937866210938,-1090.5825602213542,-223.58829498291016,0.712790829151532
1297.7730712890625,-2067.1851806640625,234.34146118164062,0.33812288884646463
1285.9253743489583,-2016.253173828125,149.4651107788086,0.36394061293013047
1227.6917317708333,-1930.0292154947917,206.58070119222006,0.5054296296598688
1206.5807291666667,-1883.9029541015625,145.666135152181,0.5180309435632698
1144.2239990234375,-1798.1081136067708,187.76001485188803,0.5038938919962009
1122.4031982421875,-1751.9818522135417,129.5037358601888,0.5040252537824864
1056.222188313802,-1659.7293294270833,172.9767278035482,0.5037778661351767
1033.7969156901042,-1613.6030680338542,118.93087259928386,0.5039105857409073
968.2204182942709,-1521.3505452473958,158.19344838460287,0.5036418558766654
945.1906331380209,-1475.2242838541667,108.35801188151042,0.5037744154700904
880.2186279296875,-1382.9717610677083,143.41016896565756,0.5034792146476087
856.5843505859375,-1336.8454996744792,97.78515116373698,0.5036082831432533
796.81787109375,-1251.0506591796875,127.19123077392578,0.4983935211942261
772.0449625651041,-1204.9243977864583,82.9837137858073,0.5080019861489424
701.1597493489584,-1128.8160807291667,128.16859690348306,0.8623238162505322
668.6410115559896,-1092.3763427734375,53.236796061197914,0.9160058173370265
1087.1947835286458,-2067.1851806640625,746.1410522460938,0.5486607555907248
1109.8235677083333,-2016.253173828125,666.0330607096354,0.5730887261115243
1031.7274373372395,-1930.0292154947917,696.4985555013021,0.7359610877062568
1037.2971801757812,-1883.9029541015625,633.1825764973959,0.7495589339991046
962.8244018554688,-1798.1081136067708,646.1203409830729,0.7361631790456764
967.1760864257812,-1751.9818522135417,584.0638834635416,0.7363134089012884
888.9163818359375,-1659.7293294270833,596.11572265625,0.7360435712682072
